sale_id,sale_date,customer_id,product_id,quantity,unit_price,discount_percent,platform,city
S00848,10/10/2025,customer10,P028,3,521000,0,Eita,Malard
S00848,10/10/2025,customer10,P044,2,521050,15,Eita,Malard
S00848,10/10/2025,customer10,P068,3,2745000,10,Eita,Malard
S00848,10/10/2025,customer10,P125,4,208000,0,Eita,Malard
S00849,12/7/2025,customer346,P014,3,303000,0,Eita,Fardis
S00850,5/9/2025,customer191,P081,3,519000,0,Rubika,Malard
S00850,5/9/2025,customer191,P101,2,286000,0,Rubika,Malard
S00851,11/25/2025,customer127,P060,3,248000,0,Telegram,Malard
S00851,11/25/2025,customer127,P007,3,170100,10,Telegram,Malard
S00851,11/25/2025,customer127,P010,3,566000,0,Telegram,Malard
S00852,8/20/2025,customer235,P126,4,245000,0,Eita,Fardis
S00852,8/20/2025,customer235,P081,3,439850,5,Eita,Fardis
S00852,8/20/2025,customer235,P012,5,246050,5,Eita,Fardis
S00852,8/20/2025,customer235,P066,2,351900,15,Eita,Fardis
S00853,7/2/2025,customer263,P129,5,143000,0,Eita,Fardis
S00853,7/2/2025,customer263,P044,2,521100,10,Eita,Fardis
S00853,7/2/2025,customer263,P104,2,430350,5,Eita,Fardis
S00853,7/2/2025,customer263,P017,2,359000,0,Eita,Fardis
S00854,3/17/2026,customer456,P128,3,368600,5,Telegram,Tehran
S00854,3/17/2026,customer456,P119,2,396000,0,Telegram,Tehran
S00854,3/17/2026,customer456,P099,3,101000,0,Telegram,Tehran
S00855,9/18/2025,customer355,P009,2,370000,0,Eita,Fardis
S00855,9/18/2025,customer355,P025,5,417050,5,Eita,Fardis
S00855,9/18/2025,customer355,P101,4,211200,20,Eita,Fardis
S00856,5/4/2025,customer172,P125,4,155200,20,Eita,Malard
S00856,5/4/2025,customer172,P004,2,233100,10,Eita,Malard
S00856,5/4/2025,customer172,P073,2,2072900,5,Eita,Malard
S00856,5/4/2025,customer172,P085,3,395000,0,Eita,Malard
S00856,5/4/2025,customer172,P010,2,529000,0,Eita,Malard
S00857,7/23/2025,customer449,P128,2,350000,0,Eita,Karaj
S00857,7/23/2025,customer449,P136,5,81000,0,Eita,Karaj
S00857,7/23/2025,customer449,P039,1,490000,0,Eita,Karaj
S00857,7/23/2025,customer449,P038,2,436500,10,Eita,Karaj
S00857,7/23/2025,customer449,P018,2,352450,5,Eita,Karaj
S00857,7/23/2025,customer449,P034,2,444000,0,Eita,Karaj
S00857,7/23/2025,customer449,P065,5,294000,0,Eita,Karaj
S00857,7/23/2025,customer449,P079,4,149000,0,Eita,Karaj
S00857,7/23/2025,customer449,P054,1,606000,0,Eita,Karaj
S00858,12/21/2025,customer80,P062,1,311000,0,Eita,Malard
S00858,12/21/2025,customer80,P091,4,698250,5,Eita,Malard
S00858,12/21/2025,customer80,P080,3,497000,0,Eita,Malard
S00858,12/21/2025,customer80,P032,4,144000,0,Eita,Malard
S00859,1/16/2026,,P072,2,2369000,0,Telegram,
S00859,1/16/2026,,P009,4,416000,0,Telegram,
S00859,1/16/2026,,P043,1,458000,0,Telegram,
S00860,8/14/2025,customer490,P092,5,876000,0,Telegram,Tehran
S00860,8/14/2025,customer490,P013,3,869000,0,Telegram,Tehran
S00860,8/14/2025,customer490,P062,4,335350,5,Telegram,Tehran
S00860,8/14/2025,customer490,P003,3,318000,0,Telegram,Tehran
S00861,11/7/2025,customer176,P130,2,339300,10,Eita,Malard
S00861,11/7/2025,customer176,P116,5,404000,0,Eita,Malard
S00861,11/7/2025,customer176,P055,3,608600,15,Eita,Malard
S00862,8/12/2025,customer108,P063,1,337250,5,Eita,Malard
S00862,8/12/2025,customer108,P107,3,180000,0,Eita,Malard
S00862,8/12/2025,customer108,P021,2,385000,0,Eita,Malard
S00862,8/12/2025,customer108,P047,4,885400,5,Eita,Malard
S00863,11/22/2025,customer7,P126,2,247950,5,Rubika,Malard
S00863,11/22/2025,customer7,P068,1,2797000,0,Rubika,Malard
S00863,11/22/2025,customer7,P132,3,557600,20,Rubika,Malard
S00864,2/9/2026,customer81,P060,1,237600,10,Telegram,Malard
S00864,2/9/2026,customer81,P061,3,370000,0,Telegram,Malard
S00865,1/19/2026,customer553,P025,1,450000,0,Eita,Tabriz
S00865,1/19/2026,customer553,P070,5,3625000,0,Eita,Tabriz
S00865,1/19/2026,customer553,P026,2,516000,0,Eita,Tabriz
S00865,1/19/2026,customer553,P060,4,231800,5,Eita,Tabriz
S00865,1/19/2026,customer553,P083,3,247000,0,Eita,Tabriz
S00866,5/30/2025,customer148,P062,1,340200,10,Eita,Malard
S00866,5/30/2025,customer148,P005,1,200600,15,Eita,Malard
S00866,5/30/2025,customer148,P113,3,137000,0,Eita,Malard
S00866,5/30/2025,customer148,P103,5,461000,0,Eita,Malard
S00866,5/30/2025,customer148,P086,4,425000,0,Eita,Malard
S00867,12/21/2025,customer260,P058,3,376200,5,Rubika,Fardis
S00867,12/21/2025,customer260,P108,2,698400,10,Rubika,Fardis
S00868,10/3/2025,customer111,P032,4,148000,0,Rubika,Malard
S00868,10/3/2025,customer111,P043,2,454000,0,Rubika,Malard
S00869,9/6/2025,customer529,P125,1,181000,0,Rubika,Tehran
S00869,9/6/2025,customer529,P074,5,2175000,0,Rubika,Tehran
S00869,9/6/2025,customer529,P108,1,648000,10,Rubika,Tehran
S00869,9/6/2025,customer529,P076,1,2221200,10,Rubika,Tehran
S00869,9/6/2025,customer529,P016,3,360050,5,Rubika,Tehran
S00870,6/5/2025,customer398,P047,1,937000,0,Rubika,Karaj
S00870,6/5/2025,customer398,P023,5,453600,10,Rubika,Karaj
S00870,6/5/2025,customer398,P090,4,600400,5,Rubika,Karaj
S00870,6/5/2025,customer398,P046,2,693000,0,Rubika,Karaj
S00870,6/5/2025,customer398,P043,2,471000,0,Rubika,Karaj
S00870,6/5/2025,customer398,P131,5,788000,0,Rubika,Karaj
S00870,6/5/2025,customer398,P136,5,69300,10,Rubika,Karaj
S00870,6/5/2025,customer398,P032,3,159600,5,Rubika,Karaj
S00870,6/5/2025,customer398,P128,2,355000,0,Rubika,Karaj
S00870,6/5/2025,customer398,P036,2,477000,0,Rubika,Karaj
S00871,9/5/2025,customer68,P004,1,240300,10,Eita,Malard
S00871,9/5/2025,customer68,P111,3,738000,0,Eita,Malard
S00871,9/5/2025,customer68,P086,4,405900,10,Eita,Malard
S00871,9/5/2025,customer68,P013,2,799000,0,Eita,Malard
S00872,12/25/2025,customer196,P116,5,378900,10,Eita,Malard
S00872,12/25/2025,customer196,P113,1,157000,0,Eita,Malard
S00873,7/2/2025,customer94,P071,4,1999000,0,Rubika,Malard
S00873,7/2/2025,customer94,P091,3,728000,0,Rubika,Malard
S00873,7/2/2025,customer94,P091,5,547200,10,Rubika,Malard
S00873,7/2/2025,customer94,P071,3,1982000,0,Rubika,Malard
S00873,7/2/2025,customer94,P012,5,236000,0,Rubika,Malard
S00873,7/2/2025,customer94,P089,3,646200,10,Rubika,Malard
S00873,7/2/2025,customer94,P107,3,191000,0,Rubika,Malard
S00873,7/2/2025,customer94,P102,2,477850,5,Rubika,Malard
S00873,7/2/2025,customer94,P034,2,439000,0,Rubika,Malard
S00873,7/2/2025,customer94,P037,2,420750,15,Rubika,Malard
S00874,12/29/2025,customer497,P063,2,351000,0,Rubika,Tehran
S00874,12/29/2025,customer497,P110,2,346800,15,Rubika,Tehran
S00874,12/29/2025,customer497,P075,3,1842050,5,Rubika,Tehran
S00874,12/29/2025,customer497,P121,1,419900,5,Rubika,Tehran
S00875,5/4/2025,customer344,P083,4,216900,10,Rubika,Fardis
S00875,5/4/2025,customer344,P077,3,2710000,0,Rubika,Fardis
S00876,11/12/2025,customer553,P043,1,421000,0,Eita,Tabriz
S00877,8/12/2025,customer430,P087,1,396150,5,Eita,Karaj
S00877,8/12/2025,customer430,P069,2,3392000,0,Eita,Karaj
S00878,10/29/2025,customer355,P019,2,352450,5,Rubika,Fardis
S00878,10/29/2025,customer355,P004,5,281000,0,Rubika,Fardis
S00879,12/4/2025,customer312,P080,2,442000,0,Rubika,Fardis
S00879,12/4/2025,customer312,P053,4,589000,0,Rubika,Fardis
S00879,12/4/2025,customer312,P105,3,524400,5,Rubika,Fardis
S00879,12/4/2025,customer312,P093,2,899650,5,Rubika,Fardis
S00879,12/4/2025,customer312,P039,2,342400,20,Rubika,Fardis
S00880,5/3/2025,customer96,P079,5,134100,10,Telegram,Malard
S00880,5/3/2025,customer96,P127,2,222000,0,Telegram,Malard
S00880,5/3/2025,customer96,P066,3,357300,10,Telegram,Malard
S00881,8/21/2025,customer131,P119,5,421000,0,Rubika,Malard
S00881,8/21/2025,customer131,P136,3,91000,0,Rubika,Malard
S00882,1/18/2026,customer261,P126,5,230000,0,Telegram,Fardis
S00882,1/18/2026,customer261,P117,1,1170000,0,Telegram,Fardis
S00882,1/18/2026,customer261,P134,1,84000,0,Telegram,Fardis
S00882,1/18/2026,customer261,P062,2,350000,0,Telegram,Fardis
S00882,1/18/2026,customer261,P026,5,484500,5,Telegram,Fardis
S00883,9/23/2025,customer58,P005,4,272000,0,Telegram,Malard
S00883,9/23/2025,customer58,P096,1,58000,0,Telegram,Malard
S00884,8/11/2025,customer255,P089,1,569000,0,Telegram,Fardis
S00884,8/11/2025,customer255,P091,4,707000,0,Telegram,Fardis
S00884,8/11/2025,customer255,P127,3,231800,5,Telegram,Fardis
S00884,8/11/2025,customer255,P048,1,535000,0,Telegram,Fardis
S00884,8/11/2025,customer255,P023,3,531050,5,Telegram,Fardis
S00884,8/11/2025,customer255,P091,2,692000,0,Telegram,Fardis
S00885,4/17/2025,customer44,P015,2,835000,0,Eita,Malard
S00885,4/17/2025,customer44,P090,4,555050,15,Eita,Malard
S00886,1/14/2026,customer67,P011,5,723000,0,Eita,Malard
S00886,1/14/2026,customer67,P129,1,149000,0,Eita,Malard
S00886,1/14/2026,customer67,P116,4,336600,15,Eita,Malard
S00886,1/14/2026,customer67,P097,2,394000,0,Eita,Malard
S00886,1/14/2026,customer67,P003,2,273000,0,Eita,Malard
S00887,7/20/2025,customer232,P046,3,603000,10,Rubika,Fardis
S00887,7/20/2025,customer232,P093,4,920000,0,Rubika,Fardis
S00888,7/4/2025,customer100,P066,3,385200,10,Rubika,Malard
S00888,7/4/2025,customer100,P094,4,945900,10,Rubika,Malard
S00889,12/9/2025,customer291,P071,5,2051050,5,Rubika,Fardis
S00889,12/9/2025,customer291,P092,3,899000,0,Rubika,Fardis
S00889,12/9/2025,customer291,P013,1,779000,5,Rubika,Fardis
S00889,12/9/2025,customer291,P002,2,50000,0,Rubika,Fardis
S00889,12/9/2025,customer291,P041,3,276300,10,Rubika,Fardis
S00889,12/9/2025,customer291,P013,3,760000,0,Rubika,Fardis
S00889,12/9/2025,customer291,P062,4,310650,5,Rubika,Fardis
S00889,12/9/2025,customer291,P128,3,364800,5,Rubika,Fardis
S00890,5/22/2025,customer388,P035,3,575700,5,Rubika,Karaj
S00890,5/22/2025,customer388,P103,5,439000,0,Rubika,Karaj
S00890,5/22/2025,customer388,P138,2,193000,0,Rubika,Karaj
S00890,5/22/2025,customer388,P087,3,453000,0,Rubika,Karaj
S00890,5/22/2025,customer388,P004,3,249050,15,Rubika,Karaj
S00890,5/22/2025,customer388,P119,3,397100,5,Rubika,Karaj
S00890,5/22/2025,customer388,P039,2,446000,0,Rubika,Karaj
S00890,5/22/2025,customer388,P122,1,955000,0,Rubika,Karaj
S00891,11/15/2025,customer314,P015,2,796000,0,Eita,Fardis
S00891,11/15/2025,customer314,P002,2,50350,5,Eita,Fardis
S00891,11/15/2025,customer314,P089,3,663000,0,Eita,Fardis
S00891,11/15/2025,customer314,P058,4,381000,0,Eita,Fardis
S00892,1/12/2026,customer87,P079,5,128700,10,Eita,Malard
S00892,1/12/2026,customer87,P035,3,595650,5,Eita,Malard
S00893,11/1/2025,customer472,P025,3,443000,0,Telegram,Tehran
S00894,1/16/2026,customer391,P019,3,404000,0,Eita,Karaj
S00894,1/16/2026,customer391,P016,2,375000,0,Eita,Karaj
S00894,1/16/2026,customer391,P067,3,2669000,0,Eita,Karaj
S00894,1/16/2026,customer391,P095,3,102600,10,Eita,Karaj
S00895,4/13/2025,customer422,P019,1,397000,0,Eita,Karaj
S00895,4/13/2025,customer422,P073,2,2062000,0,Eita,Karaj
S00896,12/9/2025,customer331,P003,2,318000,0,Rubika,Fardis
S00896,12/9/2025,customer331,P026,4,416100,5,Rubika,Fardis
S00896,12/9/2025,customer331,P020,3,396000,0,Rubika,Fardis
S00897,8/13/2025,customer292,P118,3,439000,0,Telegram,Fardis
S00897,8/13/2025,customer292,P019,3,390000,0,Telegram,Fardis
S00897,8/13/2025,customer292,P078,3,3245000,0,Telegram,Fardis
S00897,8/13/2025,customer292,P082,2,343000,0,Telegram,Fardis
S00897,8/13/2025,customer292,P086,1,451000,0,Telegram,Fardis
S00897,8/13/2025,customer292,P035,2,614000,0,Telegram,Fardis
S00897,8/13/2025,customer292,P037,2,447450,5,Telegram,Fardis
S00898,9/2/2025,customer318,P083,5,254000,0,Telegram,Fardis
S00898,9/2/2025,customer318,P107,5,156400,15,Telegram,Fardis
S00899,4/20/2025,customer204,P030,2,737000,0,Eita,Fardis
S00899,4/20/2025,customer204,P099,3,100000,0,Eita,Fardis
S00899,4/20/2025,customer204,P007,2,190000,0,Eita,Fardis
S00900,1/9/2026,customer155,P014,4,319000,0,Eita,Malard
S00901,5/23/2025,customer474,P061,3,396150,5,Rubika,Tehran
S00901,5/23/2025,customer474,P014,4,279300,5,Rubika,Tehran
S00901,5/23/2025,customer474,P022,5,436050,15,Rubika,Tehran
S00901,5/23/2025,customer474,P048,3,535000,0,Rubika,Tehran
S00902,10/30/2025,customer609,P001,2,63650,5,Rubika,AhmadAbadMostofi
S00902,10/30/2025,customer609,P099,4,99000,0,Rubika,AhmadAbadMostofi
S00902,10/30/2025,customer609,P040,2,425000,0,Rubika,AhmadAbadMostofi
S00902,10/30/2025,customer609,P097,1,428000,0,Rubika,AhmadAbadMostofi
S00903,1/10/2026,customer395,P046,2,714000,0,Rubika,Karaj
S00903,1/10/2026,customer395,P080,4,381900,5,Rubika,Karaj
S00904,1/2/2026,customer467,P133,3,848000,0,Eita,Tehran
S00904,1/2/2026,customer467,P135,3,48000,0,Eita,Tehran
S00904,1/2/2026,customer467,P036,5,462000,0,Eita,Tehran
S00904,1/2/2026,customer467,P047,2,903000,0,Eita,Tehran
S00904,1/2/2026,customer467,P055,3,703950,5,Eita,Tehran
S00904,1/2/2026,customer467,P060,2,238450,5,Eita,Tehran
S00905,5/4/2025,customer426,P062,1,363000,0,Rubika,Karaj
S00905,5/4/2025,customer426,P009,3,424000,0,Rubika,Karaj
S00905,5/4/2025,customer426,P014,2,268200,10,Rubika,Karaj
S00906,10/17/2025,customer571,P077,3,2662200,10,Eita,Robatkarim
S00906,10/17/2025,customer571,P100,2,140400,10,Eita,Robatkarim
S00906,10/17/2025,customer571,P074,3,1846800,5,Eita,Robatkarim
S00906,10/17/2025,customer571,P064,4,336000,0,Eita,Robatkarim
S00907,1/26/2026,customer105,P040,2,420300,10,Eita,Malard
S00907,1/26/2026,customer105,P065,1,244150,5,Eita,Malard
S00907,1/26/2026,customer105,P088,3,538650,5,Eita,Malard
S00908,2/16/2026,customer540,P023,5,477900,10,Rubika,Tehran
S00908,2/16/2026,customer540,P034,3,457000,0,Rubika,Tehran
S00908,2/16/2026,customer540,P106,2,566000,0,Rubika,Tehran
S00909,1/8/2026,customer42,P082,4,390000,0,Rubika,Malard
S00909,1/8/2026,customer42,P070,5,3526000,0,Rubika,Malard
S00909,1/8/2026,customer42,P084,3,378000,10,Rubika,Malard
S00909,1/8/2026,customer42,P040,5,402300,10,Rubika,Malard
S00910,11/12/2025,customer385,P127,2,250000,0,Rubika,Karaj
S00910,11/12/2025,customer385,P095,3,120000,0,Rubika,Karaj
S00911,7/31/2025,customer147,P028,2,593000,0,Rubika,Malard
S00911,7/31/2025,customer147,P082,3,351900,15,Rubika,Malard
S00911,7/31/2025,customer147,P099,4,96000,0,Rubika,Malard
S00911,7/31/2025,customer147,P137,3,73800,10,Rubika,Malard
S00912,2/9/2026,customer586,P007,3,160800,20,Rubika,Sarasiab
S00912,2/9/2026,customer586,P031,3,942000,0,Rubika,Sarasiab
S00912,2/9/2026,customer586,P024,1,309400,15,Rubika,Sarasiab
S00913,11/27/2025,customer487,P071,3,1952000,0,Eita,Tehran
S00913,11/27/2025,customer487,P135,1,45000,0,Eita,Tehran
S00913,11/27/2025,customer487,P128,5,374000,0,Eita,Tehran
S00914,7/21/2025,customer571,P132,2,610300,15,Telegram,Robatkarim
S00914,7/21/2025,customer571,P070,4,2834100,10,Telegram,Robatkarim
S00915,12/31/2025,customer282,P117,1,1145000,0,Rubika,Fardis
S00915,12/31/2025,customer282,P017,4,331000,0,Rubika,Fardis
S00916,6/29/2025,customer134,P082,2,377000,0,Eita,Malard
S00916,6/29/2025,customer134,P102,4,425000,0,Eita,Malard
S00916,6/29/2025,customer134,P082,5,325600,20,Eita,Malard
S00916,6/29/2025,customer134,P096,3,66000,0,Eita,Malard
S00917,10/2/2025,customer455,P129,3,130500,10,Rubika,Karaj
S00917,10/2/2025,customer455,P126,2,254000,0,Rubika,Karaj
S00918,9/12/2025,customer143,P076,3,2561000,0,Eita,Malard
S00918,9/12/2025,customer143,P047,3,900000,0,Eita,Malard
S00918,9/12/2025,customer143,P029,5,503200,15,Eita,Malard
S00919,5/16/2025,customer5,P021,1,358000,0,Telegram,Malard
S00919,5/16/2025,customer5,P004,3,261250,5,Telegram,Malard
S00920,6/24/2025,customer275,P020,3,368000,0,Rubika,Fardis
S00920,6/24/2025,customer275,P067,1,2890000,0,Rubika,Fardis
S00920,6/24/2025,customer275,P079,2,140600,5,Rubika,Fardis
S00920,6/24/2025,customer275,P051,2,933000,0,Rubika,Fardis
S00921,10/26/2025,customer344,P012,2,241000,0,Eita,Fardis
S00921,10/26/2025,customer344,P127,5,229500,10,Eita,Fardis
S00921,10/26/2025,customer344,P020,3,383800,5,Eita,Fardis
S00922,9/4/2025,customer116,P069,1,2563200,10,Eita,Malard
S00922,9/4/2025,customer116,P015,3,686800,15,Eita,Malard
S00922,9/4/2025,customer116,P094,3,899100,10,Eita,Malard
S00923,11/16/2025,customer392,P028,1,440100,10,Eita,Karaj
S00923,11/16/2025,customer392,P084,5,396150,5,Eita,Karaj
S00923,11/16/2025,customer392,P136,4,79000,0,Eita,Karaj
S00923,11/16/2025,customer392,P037,3,485000,0,Eita,Karaj
S00924,11/30/2025,customer191,P035,3,577000,0,Rubika,Malard
S00924,11/30/2025,customer191,P050,3,2261000,0,Rubika,Malard
S00925,5/12/2025,customer421,P118,3,453000,0,Rubika,Karaj
S00925,5/12/2025,customer421,P022,1,510000,0,Rubika,Karaj
S00926,8/26/2025,customer169,P016,4,349000,0,Telegram,Malard
S00926,8/26/2025,customer169,P106,3,561000,0,Telegram,Malard
S00927,11/29/2025,customer307,P080,2,419900,5,Rubika,Fardis
S00927,11/29/2025,customer307,P136,1,65450,15,Rubika,Fardis
S00927,11/29/2025,customer307,P059,4,366700,5,Rubika,Fardis
S00927,11/29/2025,customer307,P067,3,2824000,0,Rubika,Fardis
S00927,11/29/2025,customer307,P054,4,634000,0,Rubika,Fardis
S00928,2/14/2026,customer54,P080,3,459000,0,Rubika,Malard
S00928,2/14/2026,customer54,P012,2,236000,0,Rubika,Malard
S00928,2/14/2026,customer54,P059,3,323950,5,Rubika,Malard
S00928,2/14/2026,customer54,P018,5,373000,0,Rubika,Malard
S00929,8/12/2025,customer38,P028,2,546000,0,Eita,Malard
S00929,8/12/2025,customer38,P054,2,608000,0,Eita,Malard
S00929,8/12/2025,customer38,P029,3,618000,0,Eita,Malard
S00930,3/13/2026,customer531,P094,5,912000,0,Eita,Tehran
S00930,3/13/2026,customer531,P061,4,371000,0,Eita,Tehran
S00930,3/13/2026,customer531,P115,3,333000,0,Eita,Tehran
S00931,6/9/2025,customer219,P087,3,360800,20,Rubika,Fardis
S00931,6/9/2025,customer219,P075,4,1742400,10,Rubika,Fardis
S00931,6/9/2025,customer219,P068,2,2692800,10,Rubika,Fardis
S00931,6/9/2025,customer219,P103,3,404100,10,Rubika,Fardis
S00932,4/26/2025,customer440,P105,5,509200,5,Telegram,Karaj
S00932,4/26/2025,customer440,P071,4,1991000,0,Telegram,Karaj
S00932,4/26/2025,customer440,P099,2,105000,0,Telegram,Karaj
S00932,4/26/2025,customer440,P032,3,144000,0,Telegram,Karaj
S00932,4/26/2025,customer440,P043,4,478000,0,Telegram,Karaj
S00932,4/26/2025,customer440,P136,2,87000,0,Telegram,Karaj
S00933,7/28/2025,customer414,P094,3,996000,0,Rubika,Karaj
S00933,7/28/2025,customer414,P040,1,432900,10,Rubika,Karaj
S00933,7/28/2025,customer414,P035,5,578000,0,Rubika,Karaj
S00933,7/28/2025,customer414,P100,2,154000,0,Rubika,Karaj
S00934,3/10/2026,customer139,P124,4,1569000,0,Eita,Malard
S00934,3/10/2026,customer139,P016,2,359000,0,Eita,Malard
S00935,6/27/2025,customer211,P024,3,354000,0,Eita,Fardis
S00936,7/27/2025,customer301,P069,4,2570400,15,Rubika,Fardis
S00936,7/27/2025,customer301,P046,3,735000,0,Rubika,Fardis
S00937,12/22/2025,customer522,P074,3,2062000,0,Rubika,Tehran
S00937,12/22/2025,customer522,P089,4,585000,0,Rubika,Tehran
S00938,10/19/2025,customer555,P014,2,299000,0,Rubika,Andishe
S00938,10/19/2025,customer555,P046,2,671650,5,Rubika,Andishe
S00938,10/19/2025,customer555,P114,2,262000,0,Rubika,Andishe
S00939,12/20/2025,customer439,P052,2,598000,0,Rubika,Karaj
S00939,12/20/2025,customer439,P096,3,51850,15,Rubika,Karaj
S00939,12/20/2025,customer439,P096,3,61000,0,Rubika,Karaj
S00940,7/25/2025,customer142,P094,2,1069000,0,Telegram,Malard
S00940,7/25/2025,customer142,P101,5,230850,5,Telegram,Malard
S00940,7/25/2025,customer142,P062,4,336300,5,Telegram,Malard
S00941,7/15/2025,customer366,P101,3,277000,0,Rubika,Karaj
S00941,7/15/2025,customer366,P048,4,599000,0,Rubika,Karaj
S00941,7/15/2025,customer366,P060,4,183200,20,Rubika,Karaj
S00942,1/21/2026,customer238,P059,2,352000,0,Eita,Fardis
S00942,1/21/2026,customer238,P044,2,557000,0,Eita,Fardis
S00942,1/21/2026,customer238,P106,2,446250,15,Eita,Fardis
S00942,1/21/2026,customer238,P022,5,449000,0,Eita,Fardis
S00942,1/21/2026,customer238,P011,2,672000,0,Eita,Fardis
S00942,1/21/2026,customer238,P105,3,517000,0,Eita,Fardis
S00942,1/21/2026,customer238,P016,2,300900,15,Eita,Fardis
S00942,1/21/2026,customer238,P038,3,380800,20,Eita,Fardis
S00942,1/21/2026,customer238,P037,3,493000,0,Eita,Fardis
S00943,12/16/2025,customer220,P076,5,2568000,0,Rubika,Fardis
S00943,12/16/2025,customer220,P062,2,330300,10,Rubika,Fardis
S00943,12/16/2025,customer220,P044,2,608000,0,Rubika,Fardis
S00944,4/10/2025,customer254,P016,5,365000,0,Telegram,Fardis
S00944,4/10/2025,customer254,P050,3,1954150,15,Telegram,Fardis
S00944,4/10/2025,customer254,P089,4,633650,5,Telegram,Fardis
S00944,4/10/2025,customer254,P107,1,165300,5,Telegram,Fardis
S00944,4/10/2025,customer254,P049,1,1998000,0,Telegram,Fardis
S00945,5/21/2025,customer310,P019,4,385000,0,Telegram,Fardis
S00945,5/21/2025,customer310,P040,1,486000,0,Telegram,Fardis
S00945,5/21/2025,customer310,P125,1,200000,0,Telegram,Fardis
S00946,1/17/2026,customer531,P086,5,400500,10,Rubika,Tehran
S00946,1/17/2026,customer531,P013,4,781000,0,Rubika,Tehran
S00947,3/22/2025,customer325,P134,1,75050,5,Rubika,Fardis
S00947,3/22/2025,customer325,P019,1,415000,0,Rubika,Fardis
S00947,3/22/2025,customer325,P069,2,3155000,0,Rubika,Fardis
S00948,3/22/2025,customer580,P083,5,226800,10,Rubika,Sarasiab
S00948,3/22/2025,customer580,P121,4,427500,5,Rubika,Sarasiab
S00948,3/22/2025,customer580,P128,3,345600,10,Rubika,Sarasiab
S00948,3/22/2025,customer580,P056,3,599400,10,Rubika,Sarasiab
S00949,8/7/2025,customer584,P134,3,85000,0,Telegram,Shahryar
S00949,8/7/2025,customer584,P107,4,202000,0,Telegram,Shahryar
S00950,10/3/2025,customer69,P117,4,1120000,0,Telegram,Malard
S00950,10/3/2025,customer69,P128,4,314400,20,Telegram,Malard
S00950,10/3/2025,customer69,P017,3,291600,10,Telegram,Malard
S00950,10/3/2025,customer69,P016,3,325000,0,Telegram,Malard
S00951,8/5/2025,customer489,P022,5,439200,10,Telegram,Tehran
S00951,8/5/2025,customer489,P003,5,280250,5,Telegram,Tehran
S00952,7/7/2025,customer347,P132,3,713000,0,Eita,Fardis
S00952,7/7/2025,customer347,P078,4,3232850,5,Eita,Fardis
S00953,2/3/2026,customer597,P068,4,3342000,0,Eita,Andishe4
S00953,2/3/2026,customer597,P098,4,234000,0,Eita,Andishe4
S00953,2/3/2026,customer597,P068,2,2796300,10,Eita,Andishe4
S00953,2/3/2026,customer597,P005,2,255000,0,Eita,Andishe4
S00953,2/3/2026,customer597,P012,1,233000,0,Eita,Andishe4
S00954,1/7/2026,customer463,P069,2,2850000,5,Rubika,Tehran
S00955,2/15/2026,customer100,P016,3,325850,5,Eita,Malard
S00955,2/15/2026,customer100,P095,5,109800,10,Eita,Malard
S00955,2/15/2026,customer100,P032,4,138700,5,Eita,Malard
S00956,9/1/2025,customer573,P050,3,2190000,0,Rubika,Eshtehard
S00956,9/1/2025,customer573,P119,5,422000,0,Rubika,Eshtehard
S00956,9/1/2025,customer573,P010,3,486200,15,Rubika,Eshtehard
S00956,9/1/2025,customer573,P121,3,454000,0,Rubika,Eshtehard
S00957,6/5/2025,customer431,P076,4,2433000,0,Eita,Karaj
S00957,6/5/2025,customer431,P015,4,835050,5,Eita,Karaj
S00958,8/17/2025,customer412,P111,1,730550,5,Rubika,Karaj
S00958,8/17/2025,customer412,P130,1,364000,0,Rubika,Karaj
S00959,9/22/2025,customer319,P123,2,731500,5,Telegram,Fardis
S00959,9/22/2025,customer319,P054,2,584000,0,Telegram,Fardis
S00959,9/22/2025,customer319,P119,3,351900,15,Telegram,Fardis
S00959,9/22/2025,customer319,P121,5,471000,0,Telegram,Fardis
S00960,9/8/2025,customer176,P132,3,651600,10,Eita,Malard
S00960,9/8/2025,customer176,P135,2,49000,0,Eita,Malard
S00960,9/8/2025,customer176,P012,3,244000,0,Eita,Malard
S00960,9/8/2025,customer176,P014,2,250750,15,Eita,Malard
S00960,9/8/2025,customer176,P047,4,850000,0,Eita,Malard
S00960,9/8/2025,customer176,P119,1,349200,10,Eita,Malard
S00960,9/8/2025,customer176,P033,4,314450,5,Eita,Malard
S00960,9/8/2025,customer176,P057,2,606000,0,Eita,Malard
S00960,9/8/2025,customer176,P101,1,297000,0,Eita,Malard
S00960,9/8/2025,customer176,P046,5,688750,5,Eita,Malard
S00961,2/22/2026,customer406,P038,1,524000,0,Telegram,Karaj
S00961,2/22/2026,customer406,P084,2,355500,10,Telegram,Karaj
S00961,2/22/2026,customer406,P055,1,722000,0,Telegram,Karaj
S00961,2/22/2026,customer406,P031,4,946000,0,Telegram,Karaj
S00962,6/11/2025,customer539,P114,5,267000,0,Rubika,Tehran
S00962,6/11/2025,customer539,P011,2,599450,5,Rubika,Tehran
S00963,12/29/2025,customer467,P053,3,597000,0,Rubika,Tehran
S00963,12/29/2025,customer467,P050,5,2379000,0,Rubika,Tehran
S00964,7/4/2025,customer595,P035,4,614000,0,Eita,Shahryar
S00964,7/4/2025,customer595,P018,3,384000,0,Eita,Shahryar
