sale_id,sale_date,customer_id,product_id,quantity,unit_price,discount_percent,platform,city
S03209,2025-07-15,customer556,P097,2,367650.0,5,Eita,Orumieh
S03209,2025-07-15,customer556,P075,2,2249000.0,0,Eita,Orumieh
S03209,2025-07-15,customer556,P030,3,680000.0,15,Eita,Orumieh
S03210,2025-07-23,customer128,P074,2,1874000.0,0,Rubika,Malard
S03210,2025-07-23,customer128,P101,3,231000.0,0,Rubika,Malard
S03210,2025-07-23,customer128,P074,2,1961750.0,5,Rubika,Malard
S03210,2025-07-23,customer128,P126,4,263000.0,0,Rubika,Malard
S03210,2025-07-23,customer128,P015,4,838000.0,0,Rubika,Malard
S03210,2025-07-23,customer128,P008,5,182700.0,10,Rubika,Malard
S03210,2025-07-23,customer128,P020,1,320800.0,20,Rubika,Malard
S03210,2025-07-23,customer128,P053,3,586000.0,0,Rubika,Malard
S03210,2025-07-23,customer128,P012,1,278350.0,5,Rubika,Malard
S03210,2025-07-23,customer128,P104,5,434000.0,0,Rubika,Malard
S03211,2025-12-26,customer107,P065,3,287850.0,5,Rubika,Malard
S03211,2025-12-26,customer107,P065,5,254150.0,15,Rubika,Malard
S03212,2025-06-21,customer593,P061,5,400900.0,5,Rubika,Andishe1
S03212,2025-06-21,customer593,P129,1,151000.0,0,Rubika,Andishe1
S03212,2025-06-21,customer593,P106,3,534600.0,10,Rubika,Andishe1
S03212,2025-06-21,customer593,P117,3,1107000.0,0,Rubika,Andishe1
S03212,2025-06-21,customer593,P040,2,426000.0,0,Rubika,Andishe1
S03213,2025-06-28,customer517,P018,2,385000.0,0,Rubika,Tehran
S03213,2025-06-28,customer517,P107,2,171950.0,5,Rubika,Tehran
S03213,2025-06-28,customer517,P017,3,317000.0,0,Rubika,Tehran
S03213,2025-06-28,customer517,P054,4,595000.0,0,Rubika,Tehran
S03213,2025-06-28,customer517,P119,2,383000.0,0,Rubika,Tehran
S03213,2025-06-28,customer517,P028,3,488700.0,10,Rubika,Tehran
S03213,2025-06-28,customer517,P137,5,72000.0,0,Rubika,Tehran
S03213,2025-06-28,customer517,P123,3,691200.0,10,Rubika,Tehran
S03214,2025-03-24,customer356,P053,3,564000.0,0,Rubika,Fardis
S03215,2025-09-29,customer174,P012,4,259000.0,0,Eita,Malard
S03215,2025-09-29,customer174,P127,1,261000.0,0,Eita,Malard
S03215,2025-09-29,customer174,P019,3,419000.0,0,Eita,Malard
S03215,2025-09-29,customer174,P052,3,531900.0,10,Eita,Malard
S03216,2025-10-01,customer446,P026,3,480000.0,0,Telegram,Karaj
S03216,2025-10-01,customer446,P109,3,758000.0,0,Telegram,Karaj
S03216,2025-10-01,customer446,P123,2,782000.0,0,Telegram,Karaj
S03217,2026-01-12,customer205,P020,3,381000.0,0,Telegram,Fardis
S03217,2026-01-12,customer205,P038,3,446500.0,5,Telegram,Fardis
S03217,2026-01-12,customer205,P119,4,380000.0,0,Telegram,Fardis
S03217,2026-01-12,customer205,P107,5,172800.0,10,Telegram,Fardis
S03218,2025-06-09,customer140,P042,3,3879400.0,15,Rubika,Malard
S03219,2025-04-18,customer557,P097,3,427000.0,0,Telegram,Neyshaboor
S03219,2025-04-18,customer557,P098,1,231000.0,0,Telegram,Neyshaboor
S03219,2025-04-18,customer557,P066,2,350550.0,5,Telegram,Neyshaboor
S03220,2025-11-17,customer431,P036,3,485000.0,0,Eita,Karaj
S03220,2025-11-17,customer431,P051,4,868000.0,0,Eita,Karaj
S03220,2025-11-17,customer431,P026,1,545000.0,0,Eita,Karaj
S03221,2026-02-16,customer243,P059,3,376000.0,0,Rubika,Fardis
S03221,2026-02-16,customer243,P113,1,127200.0,20,Rubika,Fardis
S03221,2026-02-16,customer243,P010,3,533000.0,0,Rubika,Fardis
S03221,2026-02-16,customer243,P126,5,219600.0,10,Rubika,Fardis
S03221,2026-02-16,customer243,P081,2,486000.0,0,Rubika,Fardis
S03222,2025-10-09,customer282,P004,2,296400.0,5,Rubika,Fardis
S03223,2025-08-22,customer530,P138,3,190000.0,5,Telegram,Tehran
S03223,2025-08-22,customer530,P138,5,205000.0,0,Telegram,Tehran
S03223,2025-08-22,customer530,P008,1,220000.0,0,Telegram,Tehran
S03223,2025-08-22,customer530,P075,3,2137000.0,0,Telegram,Tehran
S03224,2025-12-20,customer593,P117,2,920800.0,20,Eita,Andishe1
S03225,2026-01-23,customer188,P058,5,378100.0,5,Rubika,Malard
S03225,2026-01-23,customer188,P106,4,471600.0,10,Rubika,Malard
S03225,2026-01-23,customer188,P124,2,1469650.0,5,Rubika,Malard
S03226,2025-03-29,customer532,P051,5,872000.0,0,Rubika,Tehran
S03226,2025-03-29,customer532,P102,1,405000.0,0,Rubika,Tehran
S03227,2025-07-02,customer142,P119,5,397000.0,0,Rubika,Malard
S03227,2025-07-02,customer142,P137,2,72250.0,15,Rubika,Malard
S03227,2025-07-02,customer142,P083,2,253000.0,0,Rubika,Malard
S03228,2025-08-04,customer286,P073,2,2067000.0,0,Eita,Fardis
S03228,2025-08-04,customer286,P116,1,390450.0,5,Eita,Fardis
S03229,2025-08-19,customer203,P070,1,3474000.0,0,Rubika,Fardis
S03229,2025-08-19,customer203,P002,1,44100.0,10,Rubika,Fardis
S03230,2025-07-01,customer36,P110,2,422000.0,0,Eita,Malard
S03230,2025-07-01,customer36,P112,4,110000.0,0,Eita,Malard
S03231,2025-07-19,customer512,P123,5,800000.0,0,Telegram,Tehran
S03231,2025-07-19,customer512,P111,5,728650.0,5,Telegram,Tehran
S03231,2025-07-19,customer512,P086,4,422100.0,10,Telegram,Tehran
S03232,2025-04-06,customer589,P083,1,233700.0,5,Eita,Shiraz
S03232,2025-04-06,customer589,P123,2,754300.0,5,Eita,Shiraz
S03232,2025-04-06,customer589,P089,2,723000.0,0,Eita,Shiraz
S03233,2025-04-05,customer143,P093,1,867000.0,0,Rubika,Malard
S03233,2025-04-05,customer143,P138,4,198000.0,0,Rubika,Malard
S03234,2026-02-28,customer482,P083,2,261000.0,0,Rubika,Tehran
S03234,2026-02-28,customer482,P049,3,1832400.0,10,Rubika,Tehran
S03234,2026-02-28,customer482,P112,5,105000.0,0,Rubika,Tehran
S03235,2026-01-11,customer480,P128,4,380000.0,0,Eita,Tehran
S03235,2026-01-11,customer480,P039,4,428000.0,0,Eita,Tehran
S03235,2026-01-11,customer480,P007,3,205000.0,0,Eita,Tehran
S03236,2025-05-25,customer64,P041,5,284000.0,0,Rubika,Malard
S03236,2025-05-25,customer64,P111,4,730000.0,0,Rubika,Malard
S03237,2025-03-27,customer421,P085,3,457000.0,0,Rubika,Karaj
S03237,2025-03-27,customer421,P027,4,582300.0,10,Rubika,Karaj
S03237,2025-03-27,customer421,P112,3,96000.0,0,Rubika,Karaj
S03238,2025-08-10,customer45,P062,3,346000.0,0,Eita,Malard
S03238,2025-08-10,customer45,P003,4,310000.0,0,Eita,Malard
S03238,2025-08-10,customer45,P060,1,263000.0,0,Eita,Malard
S03238,2025-08-10,customer45,P136,1,71400.0,15,Eita,Malard
S03239,2025-12-16,customer497,P038,5,503000.0,0,Eita,Tehran
S03239,2025-12-16,customer497,P075,5,2243000.0,0,Eita,Tehran
S03240,2025-07-11,customer184,P083,4,226100.0,5,Telegram,Malard
S03240,2025-07-11,customer184,P077,2,2358000.0,10,Telegram,Malard
S03241,2025-10-15,customer439,P021,1,399000.0,0,Rubika,Karaj
S03241,2025-10-15,customer439,P045,3,667000.0,0,Rubika,Karaj
S03241,2025-10-15,customer439,P111,5,757150.0,5,Rubika,Karaj
S03241,2025-10-15,customer439,P043,4,473000.0,0,Rubika,Karaj
S03242,2025-09-02,customer128,P036,2,445400.0,15,Eita,Malard
S03242,2025-09-02,customer128,P081,5,469300.0,5,Eita,Malard
S03242,2025-09-02,customer128,P127,3,224400.0,15,Eita,Malard
S03243,2026-03-08,customer1,P072,3,1957600.0,20,Eita,Malard
S03243,2026-03-08,customer1,P123,4,772000.0,0,Eita,Malard
S03244,2025-08-29,customer303,P138,3,187150.0,5,Rubika,Fardis
S03244,2025-08-29,customer303,P087,2,457000.0,0,Rubika,Fardis
S03245,2025-12-18,customer352,P018,5,350000.0,0,Rubika,Fardis
S03245,2025-12-18,customer352,P021,3,386000.0,0,Rubika,Fardis
S03245,2025-12-18,customer352,P016,2,335000.0,0,Rubika,Fardis
S03246,2025-11-18,customer572,P103,4,437000.0,5,Telegram,Safadasht
S03247,2026-03-06,customer262,P011,2,553500.0,10,Eita,Fardis
S03247,2026-03-06,customer262,P090,3,641000.0,0,Eita,Fardis
S03247,2026-03-06,customer262,P117,3,1082000.0,0,Eita,Fardis
S03247,2026-03-06,customer262,P010,5,504000.0,10,Eita,Fardis
S03247,2026-03-06,customer262,P045,4,669000.0,0,Eita,Fardis
S03248,2025-11-22,customer454,P011,3,677000.0,0,Telegram,Karaj
S03249,2025-10-22,customer571,P109,3,599200.0,20,Eita,Robatkarim
S03249,2025-10-22,customer571,P080,5,466000.0,0,Eita,Robatkarim
S03249,2025-10-22,customer571,P125,3,189000.0,0,Eita,Robatkarim
S03249,2025-10-22,customer571,P032,1,161000.0,0,Eita,Robatkarim
S03250,2025-12-21,customer307,P134,2,77000.0,0,Eita,Fardis
S03250,2025-12-21,customer307,P004,5,277000.0,0,Eita,Fardis
S03250,2025-12-21,customer307,P075,2,1880100.0,10,Eita,Fardis
S03250,2025-12-21,customer307,P077,2,2748000.0,0,Eita,Fardis
S03251,2025-07-19,customer251,P011,1,610000.0,0,Telegram,Fardis
S03251,2025-07-19,customer251,P044,1,546300.0,10,Telegram,Fardis
S03251,2025-07-19,customer251,P067,2,2922000.0,0,Telegram,Fardis
S03252,2025-08-10,customer263,P133,3,838000.0,0,Telegram,Fardis
S03252,2025-08-10,customer263,P002,5,51000.0,0,Telegram,Fardis
S03252,2025-08-10,customer263,P088,5,433600.0,20,Telegram,Fardis
S03252,2025-08-10,customer263,P092,1,833000.0,0,Telegram,Fardis
S03253,2025-11-18,customer220,P009,4,421000.0,0,Rubika,Fardis
S03253,2025-11-18,customer220,P009,4,382000.0,0,Rubika,Fardis
S03253,2025-11-18,customer220,P064,5,303050.0,5,Rubika,Fardis
S03253,2025-11-18,customer220,P037,5,465000.0,0,Rubika,Fardis
S03253,2025-11-18,customer220,P119,3,385050.0,15,Rubika,Fardis
S03254,2025-08-26,customer455,P063,3,346000.0,0,Telegram,Karaj
S03254,2025-08-26,customer455,P080,5,447000.0,0,Telegram,Karaj
S03254,2025-08-26,customer455,P082,2,354350.0,5,Telegram,Karaj
S03254,2025-08-26,customer455,P028,2,561000.0,0,Telegram,Karaj
S03254,2025-08-26,customer455,P091,2,704000.0,0,Telegram,Karaj
S03254,2025-08-26,customer455,P022,1,452200.0,5,Telegram,Karaj
S03254,2025-08-26,customer455,P004,3,248000.0,0,Telegram,Karaj
S03254,2025-08-26,customer455,P007,5,202000.0,0,Telegram,Karaj
S03254,2025-08-26,customer455,P068,3,2350250.0,15,Telegram,Karaj
S03255,2025-09-27,customer4,P092,2,809400.0,5,Eita,Malard
S03255,2025-09-27,customer4,P027,4,593600.0,20,Eita,Malard
S03255,2025-09-27,customer4,P042,2,4283100.0,10,Eita,Malard
S03255,2025-09-27,customer4,P091,3,634000.0,0,Eita,Malard
S03256,2025-05-15,customer598,P002,2,50350.0,5,Eita,zanjan
S03256,2025-05-15,customer598,P083,3,256000.0,0,Eita,zanjan
S03256,2025-05-15,customer598,P078,1,3058050.0,5,Eita,zanjan
S03256,2025-05-15,customer598,P126,3,236000.0,0,Eita,zanjan
S03257,2025-07-07,customer267,P012,3,264000.0,0,Rubika,Fardis
S03257,2025-07-07,customer267,P102,1,391500.0,10,Rubika,Fardis
S03257,2025-07-07,customer267,P085,1,447300.0,10,Rubika,Fardis
S03258,2026-01-19,customer563,P099,5,109000.0,0,Telegram,Rasht
S03258,2026-01-19,customer563,P077,3,2454800.0,15,Telegram,Rasht
S03258,2026-01-19,customer563,P041,1,274500.0,10,Telegram,Rasht
S03258,2026-01-19,customer563,P004,3,260950.0,15,Telegram,Rasht
S03259,2026-01-22,customer11,P123,4,718200.0,10,Eita,Malard
S03259,2026-01-22,customer11,P030,4,871000.0,0,Eita,Malard
S03259,2026-01-22,customer11,P088,4,553000.0,0,Eita,Malard
S03260,2025-11-04,customer524,P108,4,647900.0,5,Telegram,Tehran
S03260,2025-11-04,customer524,P048,4,524400.0,5,Telegram,Tehran
S03260,2025-11-04,customer524,P056,4,549000.0,10,Telegram,Tehran
S03260,2025-11-04,customer524,P137,3,81000.0,0,Telegram,Tehran
S03261,2025-12-31,customer125,P089,5,694000.0,0,Rubika,Malard
S03261,2025-12-31,customer125,P094,3,874800.0,10,Rubika,Malard
S03261,2025-12-31,customer125,P030,4,759050.0,5,Rubika,Malard
S03262,2025-11-19,customer17,P095,2,107100.0,10,Telegram,Malard
S03263,2026-02-15,customer83,P068,4,3222000.0,0,Rubika,Malard
S03263,2026-02-15,customer83,P019,4,412000.0,0,Rubika,Malard
S03263,2026-02-15,customer83,P105,3,512050.0,5,Rubika,Malard
S03264,2025-05-17,customer212,P049,5,2086000.0,0,Eita,Sarasiab
S03264,2025-05-17,customer212,P071,5,1769850.0,5,Eita,Sarasiab
S03264,2025-05-17,customer212,P039,2,356000.0,20,Eita,Sarasiab
S03265,2026-01-13,customer281,P078,3,3050000.0,0,Rubika,Fardis
S03265,2026-01-13,customer281,P099,2,111000.0,0,Rubika,Fardis
S03265,2026-01-13,customer281,P101,5,308000.0,0,Rubika,Fardis
S03265,2026-01-13,customer281,P009,3,313600.0,20,Rubika,Fardis
S03266,2025-09-07,customer24,P121,3,417600.0,10,Rubika,Malard
S03266,2025-09-07,customer24,P086,3,388800.0,10,Rubika,Malard
S03266,2025-09-07,customer24,P022,4,458000.0,0,Rubika,Malard
S03266,2025-09-07,customer24,P128,5,347700.0,5,Rubika,Malard
S03266,2025-09-07,customer24,P095,5,110700.0,10,Rubika,Malard
S03267,2025-11-24,customer170,P017,4,352000.0,0,Eita,Malard
S03267,2025-11-24,customer170,P055,2,603900.0,10,Eita,Malard
S03267,2025-11-24,customer170,P048,2,491150.0,5,Eita,Malard
S03267,2025-11-24,customer170,P119,2,373000.0,0,Eita,Malard
S03268,2025-11-24,customer8,P021,5,407000.0,0,Telegram,Malard
S03268,2025-11-24,customer8,P046,2,671000.0,0,Telegram,Malard
S03269,2025-12-04,customer192,P123,4,642600.0,15,Rubika,Malard
S03269,2025-12-04,customer192,P091,3,746000.0,0,Rubika,Malard
S03269,2025-12-04,customer192,P059,5,296100.0,10,Rubika,Malard
S03270,2025-11-01,customer433,P133,2,769000.0,0,Telegram,Karaj
S03270,2025-11-01,customer433,P078,2,3081000.0,0,Telegram,Karaj
S03270,2025-11-01,customer433,P135,5,45900.0,10,Telegram,Karaj
S03270,2025-11-01,customer433,P097,2,394000.0,0,Telegram,Karaj
S03271,2026-03-11,customer606,P076,2,2394000.0,0,Rubika,Andishe1
S03271,2026-03-11,customer606,P048,2,504900.0,10,Rubika,Andishe1
S03271,2026-03-11,customer606,P025,5,448000.0,0,Rubika,Andishe1
S03272,2025-09-13,customer19,P026,3,505000.0,0,Eita,Malard
S03272,2025-09-13,customer19,P134,2,75000.0,0,Eita,Malard
S03272,2025-09-13,customer19,P042,2,3847950.0,15,Eita,Malard
S03272,2025-09-13,customer19,P117,1,945900.0,10,Eita,Malard
S03272,2025-09-13,customer19,P134,1,82000.0,0,Eita,Malard
S03272,2025-09-13,customer19,P093,2,830700.0,10,Eita,Malard
S03272,2025-09-13,customer19,P011,4,658000.0,0,Eita,Malard
S03273,2025-09-26,customer22,P043,3,442000.0,0,Rubika,Malard
S03273,2025-09-26,customer22,P046,2,683000.0,0,Rubika,Malard
S03273,2025-09-26,customer22,P073,1,1979000.0,0,Rubika,Malard
S03273,2025-09-26,customer22,P033,1,379050.0,5,Rubika,Malard
S03273,2025-09-26,customer22,P068,5,2797000.0,0,Rubika,Malard
S03274,2026-02-02,customer95,P116,3,388000.0,0,Eita,Malard
S03274,2026-02-02,customer95,P107,3,191000.0,0,Eita,Malard
S03275,2025-11-11,customer279,P061,2,390000.0,0,Eita,Fardis
S03275,2025-11-11,customer279,P114,5,286000.0,0,Eita,Fardis
S03275,2025-11-11,customer279,P001,5,68000.0,0,Eita,Fardis
S03275,2025-11-11,customer279,P057,4,527000.0,0,Eita,Fardis
S03276,2025-10-29,customer323,P101,1,239000.0,0,Rubika,Fardis
S03276,2025-10-29,customer323,P018,4,337500.0,10,Rubika,Fardis
S03276,2025-10-29,customer323,P086,5,486000.0,0,Rubika,Fardis
S03276,2025-10-29,customer323,P102,5,389700.0,10,Rubika,Fardis
S03277,2025-12-04,customer5,P077,3,2786000.0,0,Rubika,Malard
S03277,2025-12-04,customer5,P090,2,660000.0,0,Rubika,Malard
S03277,2025-12-04,customer5,P014,1,304000.0,5,Rubika,Malard
S03278,2025-10-05,customer369,P016,4,345000.0,0,Rubika,Karaj
S03278,2025-10-05,customer369,P053,2,605000.0,0,Rubika,Karaj
S03278,2025-10-05,customer369,P078,3,3237000.0,0,Rubika,Karaj
S03279,2026-03-18,customer315,P091,2,659300.0,5,Rubika,Sarasiab
S03279,2026-03-18,customer315,P011,1,481600.0,20,Rubika,Sarasiab
S03280,2025-05-21,customer347,P115,5,341000.0,0,Rubika,Fardis
S03280,2025-05-21,customer347,P028,2,480000.0,0,Rubika,Fardis
S03280,2025-05-21,customer347,P096,3,59850.0,5,Rubika,Fardis
S03281,2025-08-11,customer150,P021,3,342900.0,10,Eita,Malard
S03281,2025-08-11,customer150,P022,5,514000.0,0,Eita,Malard
S03282,2025-05-27,customer377,P088,2,575000.0,0,Eita,
S03282,2025-05-27,customer377,P014,5,297000.0,0,Eita,
S03282,2025-05-27,customer377,P086,2,467000.0,0,Eita,
S03282,2025-05-27,customer377,P137,1,84550.0,5,Eita,
S03282,2025-05-27,customer377,P045,2,665000.0,0,Eita,
S03283,2025-12-21,customer19,P040,2,447000.0,0,Eita,Malard
S03283,2025-12-21,customer19,P075,4,2088000.0,0,Eita,Malard
S03283,2025-12-21,customer19,P126,2,227700.0,10,Eita,Malard
S03284,2025-11-27,customer468,P031,3,938600.0,5,Rubika,Tehran
S03284,2025-11-27,customer468,P109,2,728000.0,0,Rubika,Tehran
S03284,2025-11-27,customer468,P043,2,445000.0,0,Rubika,Tehran
S03285,2025-11-02,customer39,P108,1,641600.0,20,Telegram,Malard
S03285,2025-11-02,customer39,P119,5,346500.0,10,Telegram,Malard
S03285,2025-11-02,customer39,P119,1,377000.0,0,Telegram,Malard
S03286,2025-04-18,customer462,P137,3,78000.0,0,Rubika,Tehran
S03286,2025-04-18,customer462,P087,4,414900.0,10,Rubika,Tehran
S03287,2025-10-07,customer412,P030,3,778050.0,5,Telegram,Karaj
S03287,2025-10-07,customer412,P039,4,439000.0,0,Telegram,Karaj
S03287,2025-10-07,customer412,P064,4,362000.0,0,Telegram,Karaj
S03287,2025-10-07,customer412,P065,5,257450.0,5,Telegram,Karaj
S03288,2025-11-22,customer152,P075,2,2129000.0,0,Rubika,Malard
S03289,2025-12-21,customer548,P001,4,69000.0,0,Rubika,Tehran
S03289,2025-12-21,customer548,P092,1,822000.0,0,Rubika,Tehran
S03289,2025-12-21,customer548,P095,4,126000.0,0,Rubika,Tehran
S03289,2025-12-21,customer548,P084,5,429000.0,0,Rubika,Tehran
S03290,2025-04-16,customer239,P007,5,218000.0,0,Eita,Fardis
S03290,2025-04-16,customer239,P024,2,353000.0,0,Eita,Fardis
S03290,2025-04-16,customer239,P111,4,757000.0,0,Eita,Fardis
S03291,2025-10-05,customer353,P092,1,867000.0,0,Rubika,Fardis
S03291,2025-10-05,customer353,P090,2,672000.0,0,Rubika,Fardis
S03291,2025-10-05,customer353,P096,1,62000.0,0,Rubika,Fardis
S03292,2026-01-12,customer559,P014,4,298000.0,0,Eita,Zahedan
S03292,2026-01-12,customer559,P007,5,207000.0,0,Eita,Zahedan
S03292,2026-01-12,customer559,P079,2,125400.0,5,Eita,Zahedan
S03292,2026-01-12,customer559,P036,4,395250.0,15,Eita,Zahedan
S03293,2025-10-04,customer84,P015,2,786000.0,0,Rubika,Malard
S03293,2025-10-04,customer84,P071,3,1975000.0,0,Rubika,Malard
S03293,2025-10-04,customer84,P058,5,378000.0,0,Rubika,Malard
S03294,2025-09-08,customer215,P067,1,2516400.0,10,Rubika,Fardis
S03294,2025-09-08,customer215,P117,2,989100.0,10,Rubika,Fardis
S03295,2025-07-27,customer356,P093,2,943000.0,0,Telegram,Fardis
S03295,2025-07-27,customer356,P038,5,432800.0,20,Telegram,Fardis
S03296,2025-04-12,customer164,P058,3,360000.0,10,Eita,Malard
S03296,2025-04-12,customer164,P104,2,455050.0,5,Eita,Malard
S03296,2025-04-12,customer164,P045,3,601000.0,0,Eita,Malard
S03297,2026-03-06,customer85,P098,2,235600.0,5,Eita,Malard
S03297,2026-03-06,customer85,P110,1,377000.0,0,Eita,Malard
S03297,2026-03-06,customer85,P004,5,267300.0,10,Eita,Malard
S03298,2026-01-06,customer218,P085,2,465000.0,0,Telegram,Fardis
S03298,2026-01-06,customer218,P015,4,803000.0,0,Telegram,Fardis
S03298,2026-01-06,customer218,P121,2,447000.0,0,Telegram,Fardis
S03299,2025-07-21,customer563,P009,3,377150.0,5,Eita,Rasht
S03299,2025-07-21,customer563,P098,2,188000.0,20,Eita,Rasht
S03299,2025-07-21,customer563,P049,2,1978000.0,0,Eita,Rasht
S03299,2025-07-21,customer563,P037,4,498000.0,0,Eita,Rasht
S03300,2025-07-08,customer482,P054,5,448800.0,20,Rubika,Tehran
S03300,2025-07-08,customer482,P026,2,491000.0,0,Rubika,Tehran
S03300,2025-07-08,customer482,P040,2,461000.0,0,Rubika,Tehran
S03300,2025-07-08,customer482,P091,3,783000.0,0,Rubika,Tehran
S03301,2025-06-03,customer596,P088,4,459000.0,15,Eita,Andishe5
S03301,2025-06-03,customer596,P132,2,692000.0,0,Eita,Andishe5
S03301,2025-06-03,customer596,P039,5,437000.0,5,Eita,Andishe5
S03302,2025-10-27,customer11,P067,3,2824000.0,0,Rubika,Malard
S03302,2025-10-27,customer11,P123,4,723900.0,5,Rubika,Malard
S03303,2026-02-02,customer442,P024,3,289000.0,15,Eita,Karaj
S03303,2026-02-02,customer442,P024,4,287100.0,10,Eita,Karaj
S03303,2026-02-02,customer442,P065,3,325000.0,0,Eita,Karaj
S03304,2025-12-11,customer315,P027,3,586800.0,10,Rubika,Sarasiab
S03304,2025-12-11,customer315,P123,2,738000.0,0,Rubika,Sarasiab
S03304,2025-12-11,customer315,P020,3,413000.0,0,Rubika,Sarasiab
S03304,2025-12-11,customer315,P047,2,927000.0,0,Rubika,Sarasiab
S03304,2025-12-11,customer315,P094,4,814300.0,15,Rubika,Sarasiab
S03305,2025-10-28,customer223,P120,2,579000.0,0,Rubika,Fardis
S03305,2025-10-28,customer223,P137,5,82000.0,0,Rubika,Fardis
S03305,2025-10-28,customer223,P115,2,297900.0,10,Rubika,Fardis
S03306,2025-07-01,customer282,P015,5,848000.0,0,Telegram,Fardis
S03306,2025-07-01,customer282,P017,1,357000.0,0,Telegram,Fardis
S03306,2025-07-01,customer282,P057,3,557000.0,0,Telegram,Fardis
S03307,2025-06-26,customer314,P080,1,407000.0,0,Rubika,Fardis
S03307,2025-06-26,customer314,P081,2,456000.0,0,Rubika,Fardis
S03308,2026-01-19,customer295,P038,2,575000.0,0,Eita,Fardis
S03308,2026-01-19,customer295,P039,2,458000.0,0,Eita,Fardis
S03308,2026-01-19,customer295,P128,4,384000.0,0,Eita,Fardis
S03308,2026-01-19,customer295,P066,3,348000.0,0,Eita,Fardis
S03309,2026-01-04,customer295,P128,2,408000.0,0,Rubika,Fardis
S03309,2026-01-04,customer295,P064,2,337000.0,0,Rubika,Fardis
S03309,2026-01-04,customer295,P025,3,447000.0,0,Rubika,Fardis
S03310,2025-05-03,customer533,P019,4,376200.0,5,Eita,Tehran
S03311,2025-09-10,customer173,P020,5,397100.0,5,Telegram,Malard
S03311,2025-09-10,customer173,P136,3,69700.0,15,Telegram,Malard
S03311,2025-09-10,customer173,P040,5,446000.0,0,Telegram,Malard
S03312,2026-01-02,customer61,P006,3,199000.0,0,Rubika,Malard
S03312,2026-01-02,customer61,P080,3,419900.0,5,Rubika,Malard
S03312,2026-01-02,customer61,P098,4,247000.0,5,Rubika,Malard
S03313,2025-11-10,customer54,P121,4,381600.0,10,Eita,Malard
S03313,2025-11-10,customer54,P112,2,79050.0,15,Eita,Malard
S03313,2025-11-10,customer54,P112,2,100700.0,5,Eita,Malard
S03313,2025-11-10,customer54,P130,5,360000.0,0,Eita,Malard
S03314,2025-12-19,customer120,P095,2,123000.0,0,Rubika,Malard
S03314,2025-12-19,customer120,P115,3,304200.0,10,Rubika,Malard
S03314,2025-12-19,customer120,P025,3,412000.0,0,Rubika,Malard
S03315,2026-01-27,customer556,P012,5,239000.0,0,Telegram,Orumieh
S03315,2026-01-27,customer556,P057,2,507450.0,15,Telegram,Orumieh
S03315,2026-01-27,customer556,P119,2,368000.0,0,Telegram,Orumieh
S03316,2025-08-06,customer252,P068,2,2790550.0,15,Eita,Fardis
S03316,2025-08-06,customer252,P073,3,2001000.0,0,Eita,Fardis
S03316,2025-08-06,customer252,P102,4,435000.0,0,Eita,Fardis
S03316,2025-08-06,customer252,P114,5,281000.0,0,Eita,Fardis
S03316,2025-08-06,customer252,P027,2,654000.0,0,Eita,Fardis
S03317,2025-08-27,customer403,P090,5,553350.0,15,Rubika,Karaj
S03317,2025-08-27,customer403,P039,1,387600.0,5,Rubika,Karaj
S03318,2025-07-08,customer559,P096,3,57000.0,0,Rubika,Zahedan
S03319,2025-09-06,customer456,P022,4,519000.0,0,Rubika,Tehran
S03319,2025-09-06,customer456,P028,5,411300.0,10,Rubika,Tehran
S03319,2025-09-06,customer456,P002,1,54000.0,0,Rubika,Tehran
S03319,2025-09-06,customer456,P103,2,404100.0,10,Rubika,Tehran
S03320,2025-06-28,customer565,P029,3,590000.0,0,Eita,zanjan
S03320,2025-06-28,customer565,P073,4,2172000.0,0,Eita,zanjan
S03320,2025-06-28,customer565,P052,1,590900.0,5,Eita,zanjan
S03320,2025-06-28,customer565,P077,2,2667000.0,0,Eita,zanjan
S03320,2025-06-28,customer565,P079,4,147000.0,0,Eita,zanjan
S03321,2025-05-22,customer242,P044,5,533800.0,15,Rubika,Fardis
S03321,2025-05-22,customer242,P050,4,2356000.0,5,Rubika,Fardis
S03322,2025-11-05,customer163,P033,5,352000.0,0,Rubika,Malard
S03322,2025-11-05,customer163,P076,5,1914400.0,20,Rubika,Malard
S03322,2025-11-05,customer163,P078,3,2919350.0,5,Rubika,Malard
S03322,2025-11-05,customer163,P031,2,892000.0,0,Rubika,Malard
S03323,2025-12-21,customer304,P129,2,153000.0,0,Rubika,Fardis
S03323,2025-12-21,customer304,P132,2,654000.0,0,Rubika,Fardis
S03323,2025-12-21,customer304,P074,1,1969000.0,0,Rubika,Fardis
S03323,2025-12-21,customer304,P117,3,1152000.0,0,Rubika,Fardis
S03323,2025-12-21,customer304,P017,5,339150.0,5,Rubika,Fardis
S03324,2025-11-02,customer164,P107,4,172000.0,0,Rubika,Malard
S03324,2025-11-02,customer164,P123,2,785650.0,5,Rubika,Malard
S03324,2025-11-02,customer164,P120,5,593100.0,10,Rubika,Malard
S03324,2025-11-02,customer164,P078,2,3030000.0,0,Rubika,Malard
S03324,2025-11-02,customer164,P098,4,241300.0,5,Rubika,Malard
S03324,2025-11-02,customer164,P023,3,577000.0,0,Rubika,Malard
S03325,2025-04-09,customer113,P021,2,391000.0,0,Eita,Malard
S03326,2025-09-08,customer510,P013,2,665600.0,20,Rubika,Tehran
